Location,Age,Sex,Measure,Metric,Pathogen,Pathogen Type,Infectious syndrome,Year,Value,Upper,Lower
Papua New Guinea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Other Klebsiella species,Bacteria,All infectious syndromes,2019,13.811683481568956,28.220101255163893,5.520638616527668
Poland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Other Klebsiella species,Bacteria,All infectious syndromes,2019,20.446121520350736,34.91833357548331,10.861435106930129
Puerto Rico,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Other Klebsiella species,Bacteria,All infectious syndromes,2019,18.751702187054654,31.546262150908767,10.045811224944599
Democratic People's Republic of Korea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Other Klebsiella species,Bacteria,All infectious syndromes,2019,19.549237834960937,36.49447592675913,9.103223889261812
Portugal,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Other Klebsiella species,Bacteria,All infectious syndromes,2019,17.38116604112083,28.54818758579645,10.081739405766173
Paraguay,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Other Klebsiella species,Bacteria,All infectious syndromes,2019,15.494167041086524,27.162616776350557,7.7114336299863755
Palestine,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Other Klebsiella species,Bacteria,All infectious syndromes,2019,6.871460604781337,12.782298580030918,3.5046066538284855
Qatar,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Other Klebsiella species,Bacteria,All infectious syndromes,2019,5.662541463349394,11.021463352263613,2.590589877049925
Romania,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Other Klebsiella species,Bacteria,All infectious syndromes,2019,34.1375143029899,57.4852322505222,18.627285651014358
Russian Federation,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Other Klebsiella species,Bacteria,All infectious syndromes,2019,31.975140506457613,55.282721491215426,17.432731812958874
Rwanda,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Other Klebsiella species,Bacteria,All infectious syndromes,2019,26.24333326763839,49.95425577370779,11.741687040044972
Saudi Arabia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Other Klebsiella species,Bacteria,All infectious syndromes,2019,8.954587462983715,16.992991319023925,4.338646464630868
Senegal,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Other Klebsiella species,Bacteria,All infectious syndromes,2019,24.1332126123028,47.685821816633776,10.095391861768055
Singapore,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Other Klebsiella species,Bacteria,All infectious syndromes,2019,4.950977467696078,8.584400980170702,2.6658417800091025
Solomon Islands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Other Klebsiella species,Bacteria,All infectious syndromes,2019,25.271544107007117,50.108578344932695,10.321967021177112
Sierra Leone,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Other Klebsiella species,Bacteria,All infectious syndromes,2019,27.931856026599664,57.63794438731341,11.066406273853534
El Salvador,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Other Klebsiella species,Bacteria,All infectious syndromes,2019,20.737327828981574,37.056158334055745,9.990676446478306
San Marino,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Other Klebsiella species,Bacteria,All infectious syndromes,2019,12.248990252378364,22.51223026054823,5.71172400352197
Somalia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Other Klebsiella species,Bacteria,All infectious syndromes,2019,31.304148256997678,64.50620929655922,11.047505337106836
Serbia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Other Klebsiella species,Bacteria,All infectious syndromes,2019,19.737104449329507,33.01302301253101,10.86911071321815
South Sudan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Other Klebsiella species,Bacteria,All infectious syndromes,2019,27.57711925404009,55.68361074562215,10.80181001564426
Sao Tome and Principe,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Other Klebsiella species,Bacteria,All infectious syndromes,2019,23.328619649871005,43.5215069807574,9.819883260932302
Suriname,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Other Klebsiella species,Bacteria,All infectious syndromes,2019,26.61027141256572,46.387071683033064,13.159822688220697
Slovakia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Other Klebsiella species,Bacteria,All infectious syndromes,2019,24.916622854825405,42.64639141083327,13.626545928524813
Slovenia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Other Klebsiella species,Bacteria,All infectious syndromes,2019,19.054499587962503,31.896979210370155,10.446501504560615
Sweden,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Other Klebsiella species,Bacteria,All infectious syndromes,2019,9.091890179798558,15.684295044253593,5.139376340453003
Eswatini,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Other Klebsiella species,Bacteria,All infectious syndromes,2019,25.249875600154944,48.17005561385698,11.060988913082134
Seychelles,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Other Klebsiella species,Bacteria,All infectious syndromes,2019,27.859915282950386,48.15135948766824,14.150983030529526
Syrian Arab Republic,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Other Klebsiella species,Bacteria,All infectious syndromes,2019,13.423553169330646,25.04434470943772,6.381920274181546
Chad,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Other Klebsiella species,Bacteria,All infectious syndromes,2019,34.09634870824769,67.59988989096551,13.736477483033523
Togo,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Other Klebsiella species,Bacteria,All infectious syndromes,2019,23.12279566815677,45.585535815938606,10.135010778683101
Thailand,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Other Klebsiella species,Bacteria,All infectious syndromes,2019,26.14182907724522,46.673929981750405,13.359826678655805
Tajikistan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Other Klebsiella species,Bacteria,All infectious syndromes,2019,20.823120433928683,39.34242618246074,9.507684829292554
Tokelau,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Other Klebsiella species,Bacteria,All infectious syndromes,2019,17.310330979299373,31.573666140797126,8.084684704727291
Turkmenistan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Other Klebsiella species,Bacteria,All infectious syndromes,2019,38.56176609333867,71.17361488902343,17.613056831135115
Timor-Leste,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Other Klebsiella species,Bacteria,All infectious syndromes,2019,19.26053794992793,37.352251590729765,8.297380417591205
Tonga,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Other Klebsiella species,Bacteria,All infectious syndromes,2019,20.970429071731296,37.15970177025371,9.776954425534743
Trinidad and Tobago,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Other Klebsiella species,Bacteria,All infectious syndromes,2019,18.33369993379309,33.702742819211394,8.843162859694385
Tunisia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Other Klebsiella species,Bacteria,All infectious syndromes,2019,9.332012786787555,17.918876020711163,4.466561532478462
Turkey,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Other Klebsiella species,Bacteria,All infectious syndromes,2019,8.888544746442399,16.42970802200666,4.626565415124729
Tuvalu,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Other Klebsiella species,Bacteria,All infectious syndromes,2019,22.783807711120925,42.960511117702936,9.680658369359344
Taiwan (Province of China),All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Other Klebsiella species,Bacteria,All infectious syndromes,2019,21.81244164104094,37.474883497710614,11.350574994696322
United Republic of Tanzania,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Other Klebsiella species,Bacteria,All infectious syndromes,2019,24.461824687058638,45.7464443321679,11.074366490808828
Uganda,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Other Klebsiella species,Bacteria,All infectious syndromes,2019,19.659757440300666,36.74405065807046,8.806634045929512
Ukraine,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Other Klebsiella species,Bacteria,All infectious syndromes,2019,42.40002654121985,75.77465955745355,20.792548924401004
Uruguay,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Other Klebsiella species,Bacteria,All infectious syndromes,2019,19.49582445491698,32.6845684761475,11.141088423523314
United States of America,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Other Klebsiella species,Bacteria,All infectious syndromes,2019,16.849035952251,27.497785647235776,9.625423118589705
Uzbekistan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Other Klebsiella species,Bacteria,All infectious syndromes,2019,30.40264460392506,56.341856778060304,14.283506089394116
Saint Vincent and the Grenadines,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Other Klebsiella species,Bacteria,All infectious syndromes,2019,21.373235963981074,37.6936089429968,10.595361776504538
Venezuela (Bolivarian Republic of),All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Other Klebsiella species,Bacteria,All infectious syndromes,2019,18.254471203884712,32.2560089110436,9.20619722914317
United States Virgin Islands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Other Klebsiella species,Bacteria,All infectious syndromes,2019,28.328382335384127,48.36989841641323,15.557535023968923
Viet Nam,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Other Klebsiella species,Bacteria,All infectious syndromes,2019,19.246571809758134,34.202393993355145,9.554159640094552
Vanuatu,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Other Klebsiella species,Bacteria,All infectious syndromes,2019,22.15517078270142,44.26632123039163,8.666724617148555
Samoa,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Other Klebsiella species,Bacteria,All infectious syndromes,2019,16.43693086049058,30.234678606080113,7.380694330196434
Yemen,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Other Klebsiella species,Bacteria,All infectious syndromes,2019,15.454642025485171,30.865374264047563,6.47992243390345
South Africa,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Other Klebsiella species,Bacteria,All infectious syndromes,2019,17.255710186442222,31.154579872158532,8.466486974499416
Zambia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Other Klebsiella species,Bacteria,All infectious syndromes,2019,29.958806859041474,57.5431348021049,13.228015259718124
Zimbabwe,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Other Klebsiella species,Bacteria,All infectious syndromes,2019,25.948654839584194,52.04748205110077,10.536809755819968
Egypt,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Other Klebsiella species,Bacteria,All infectious syndromes,2019,33.87794665283883,62.146204042024415,16.28569744037533
Sudan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Other Klebsiella species,Bacteria,All infectious syndromes,2019,13.1556008378944,26.38215284901587,5.614783728685295
China,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Other Klebsiella species,Bacteria,All infectious syndromes,2019,10.549987306819904,19.01120102500661,5.084595754568713
