Location,Age,Sex,Measure,Metric,Pathogen,Pathogen Type,Infectious syndrome,Year,Value,Upper,Lower
Canada,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,15.859888812824074,20.358725758294096,12.489357535765437
Switzerland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,10.700792173083846,13.909514547393691,8.446469267230501
Chile,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,15.718867034566014,20.089242697696616,12.495231531365437
Côte d'Ivoire,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,125.85596498545023,173.52472239476236,89.43241233099641
Cameroon,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,107.41086328016512,148.70387972540917,75.73832005434022
Democratic Republic of the Congo,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,77.36784315065158,107.61827126748238,54.7964787509682
Congo,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,57.924684435812644,80.36062806110058,40.637132128451896
Cook Islands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,71.09250413741182,94.28654098389056,50.93879655428848
Colombia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,24.171251177923665,33.746893021122986,16.73044773535235
Comoros,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,136.7968193685538,186.16308119415353,96.6795392674566
Cabo Verde,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,73.96394838579022,96.04111157655585,56.45838544555836
Costa Rica,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,16.31825523898739,22.961466843692616,11.14502769904816
Cuba,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,48.44913331433827,62.827265905005326,37.93604073018579
Cyprus,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,9.398345365322678,12.550348932111605,7.053860687559003
Czechia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,37.78036594542977,48.65183350184286,29.115970613832335
Germany,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,16.70963526767877,21.126979454139914,13.56043132832033
Djibouti,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,103.12605957416714,146.4261788444294,71.44603058169668
Dominica,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,57.35347672764873,80.03887750087519,38.850904785964644
Denmark,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,18.22004640496977,23.221140472919057,14.640252435442648
Dominican Republic,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,47.01347145120753,70.24482101446226,29.46862003497319
Algeria,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,31.65938293211726,45.00356201786511,21.92550897881574
Ecuador,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,40.38639297398427,52.99930087523045,30.078948979628066
Eritrea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,77.07650993629969,116.06244949447299,49.47176913172836
Spain,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,15.532543599752142,19.240277028095647,12.684511658310319
Estonia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,37.24511618431329,49.64132826747315,28.227898973429106
Ethiopia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,81.9842413146402,110.90517624307945,59.50991952902558
Finland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,10.167279039902253,14.264607306422887,7.340730400602994
Fiji,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,45.08096153418101,62.86746537027142,31.0231092835925
France,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,14.182492753642745,17.737915069075278,11.505493644540595
Micronesia (Federated States of),All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,57.38272457295713,76.94474359765854,37.08042765398754
Gabon,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,83.81969429852202,122.30897737520476,58.687778127494106
United Kingdom,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,26.525022424378864,31.664383912012692,22.703830510762174
Georgia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,23.898383720917533,31.303681192903966,18.21978324660056
Ghana,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,63.39057635536105,86.4602238473348,44.75062530234768
Guinea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,260.1505444973234,357.18238732899147,180.14233869314015
Gambia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,65.30796752403036,93.00912853043734,45.56541626089361
Guinea-Bissau,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,92.98214061138609,127.2901543296265,65.50488420760468
Equatorial Guinea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,75.1301589171562,118.85794630923509,44.317563804647534
Greece,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,22.913642380761495,27.236928189019284,19.611659559850427
Grenada,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,63.676910106190476,81.41535369476807,49.65660940559839
Greenland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,20.701332252647457,30.2931417594833,13.305670549385479
Guatemala,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,76.24863633139272,101.72232165792349,54.344505245374464
Guam,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,42.97859044894304,60.18254885023932,30.132029724341375
Guyana,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,43.79080534655068,62.823945450615994,29.149612912788328
Honduras,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,24.641388607893408,36.87605978234047,14.983186724878722
Croatia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,20.321383853006804,29.72840931720292,13.630444795708849
Haiti,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,143.59202340410974,193.43995179357984,105.48721083658316
Hungary,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,14.032722776870154,20.01258761704182,9.684140637784488
Indonesia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,48.3150937377455,65.03583061228817,35.17477030312537
India,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,87.63822312133533,116.13248508329313,66.3387289901391
Ireland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,15.875664228843974,19.604967980436236,13.013716052622566
Iran (Islamic Republic of),All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,36.7973259059344,49.44703955787296,28.020957892473543
Iraq,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,39.8442933370427,60.27052053959482,26.75221964762722
Iceland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,15.586671640665932,19.270332168002742,12.649170811833349
Israel,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,10.934430501584833,13.757196911363183,8.8257478970917
Italy,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,10.825320186837637,14.202287035537834,8.36359832087734
Jamaica,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,40.51439347876692,62.49855062993042,24.70795368745736
Jordan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,53.26343913234878,77.66728986454486,38.26823884527054
Japan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,28.97807983671363,33.01027095911259,24.88289512509204
Kazakhstan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,40.73025699180995,50.597753293907786,32.62534978756535
Kenya,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,56.26269384182574,73.14514073045727,42.41501222989579
Kyrgyzstan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,40.45009614052979,50.79189894662189,31.748705046229183
Cambodia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,89.55502640369149,118.32290172023822,68.22703811963592
Kiribati,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,61.820460791274726,84.35622631568984,43.37181571209526
Saint Kitts and Nevis,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,57.674912610397556,79.67726396260251,38.22751249027076
Republic of Korea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,14.04775753858115,17.288367378138105,10.893771898067557
Kuwait,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,17.385001555646014,22.367045052893918,13.693281718775188
Lao People's Democratic Republic,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,94.93968018120705,127.30214162322436,67.82310559381091
Lebanon,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,24.21127354499247,33.1355716806287,17.479216031683634
Liberia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,61.39257072297459,88.20371549281396,42.28780448597834
Libya,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,20.88285187909451,28.624987994268693,14.878342101854901
Saint Lucia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,46.350792639146846,64.59648347507503,32.21912993099607
Sri Lanka,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,42.38091253614712,59.59615606384252,29.602157657958426
Lesotho,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,109.84881384957278,145.53972008448116,81.3753497030132
Lithuania,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,20.762109452862926,26.650819005571545,15.998180896054787
Luxembourg,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycoplasma spp.,Bacteria,All infectious syndromes,2019,11.78501255505598,15.011611692216656,9.101678552155017
