Location,Age,Sex,Measure,Metric,Pathogen,Pathogen Type,Infectious syndrome,Year,Value,Upper,Lower
Oman,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterobacter spp.,Bacteria,All infectious syndromes,2019,38.25729133267208,57.931637954336054,22.997374333540566
Pakistan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterobacter spp.,Bacteria,All infectious syndromes,2019,193.75892691464804,284.97737002400254,125.64717391699281
Panama,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterobacter spp.,Bacteria,All infectious syndromes,2019,76.15192951608277,118.60111565963763,46.52931267384274
Peru,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterobacter spp.,Bacteria,All infectious syndromes,2019,93.82364915794615,140.1466541430334,58.986658556871305
Philippines,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterobacter spp.,Bacteria,All infectious syndromes,2019,126.3863809149051,173.44911577772055,89.21949020006069
Palau,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterobacter spp.,Bacteria,All infectious syndromes,2019,182.76337584457116,283.9912594807701,118.08076429556068
Papua New Guinea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterobacter spp.,Bacteria,All infectious syndromes,2019,246.9886577794309,360.79230473097635,165.3879155900236
Poland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterobacter spp.,Bacteria,All infectious syndromes,2019,63.78161399388405,98.00119519109914,39.616072034454874
Puerto Rico,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterobacter spp.,Bacteria,All infectious syndromes,2019,93.4460204864098,144.54411584342589,57.17582209839857
Democratic People's Republic of Korea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterobacter spp.,Bacteria,All infectious syndromes,2019,172.72932197640597,281.3701222792773,100.28691012900462
Portugal,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterobacter spp.,Bacteria,All infectious syndromes,2019,61.68282883471027,84.54071683229049,43.874715604639704
Paraguay,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterobacter spp.,Bacteria,All infectious syndromes,2019,77.82535548165134,118.46091852691623,48.43698345073763
Palestine,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterobacter spp.,Bacteria,All infectious syndromes,2019,53.66007839175029,81.49376063791603,34.17111190656634
Qatar,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterobacter spp.,Bacteria,All infectious syndromes,2019,24.63924408656587,40.979697411404494,13.520331526706936
Romania,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterobacter spp.,Bacteria,All infectious syndromes,2019,91.70738655620922,137.7529678279842,57.78713409892943
Russian Federation,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterobacter spp.,Bacteria,All infectious syndromes,2019,94.31420986151005,136.2392784808606,61.07006386610651
Rwanda,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterobacter spp.,Bacteria,All infectious syndromes,2019,121.33248773166781,175.59826053338907,83.65667646977784
Saudi Arabia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterobacter spp.,Bacteria,All infectious syndromes,2019,46.38755217529509,74.04495434694037,28.877308249696036
Senegal,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterobacter spp.,Bacteria,All infectious syndromes,2019,139.37520831601856,199.76657704379332,93.71358905845428
Singapore,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterobacter spp.,Bacteria,All infectious syndromes,2019,45.37704771387351,60.89643616599808,33.36019263874393
Solomon Islands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterobacter spp.,Bacteria,All infectious syndromes,2019,169.54168739777333,243.42465358558854,120.01932697439413
Sierra Leone,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterobacter spp.,Bacteria,All infectious syndromes,2019,221.34263270274374,324.2912600765539,148.45329268723805
El Salvador,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterobacter spp.,Bacteria,All infectious syndromes,2019,88.16834579997729,139.24327083710736,52.15269294027169
San Marino,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterobacter spp.,Bacteria,All infectious syndromes,2019,45.25336981644252,78.7865808228251,23.74607664947767
Somalia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterobacter spp.,Bacteria,All infectious syndromes,2019,430.27730207755627,625.7295242991689,298.03159461137716
Serbia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterobacter spp.,Bacteria,All infectious syndromes,2019,76.1892844495176,122.564924254176,45.313542088842986
South Sudan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterobacter spp.,Bacteria,All infectious syndromes,2019,392.34841875620583,555.9317332997028,272.946298376652
Sao Tome and Principe,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterobacter spp.,Bacteria,All infectious syndromes,2019,104.93027663026244,154.72346295313523,69.05788918170907
Suriname,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterobacter spp.,Bacteria,All infectious syndromes,2019,244.9839421374686,360.93455809477865,154.0117036259063
Slovakia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterobacter spp.,Bacteria,All infectious syndromes,2019,66.07477889721176,101.49235576606844,40.53826922729735
Slovenia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterobacter spp.,Bacteria,All infectious syndromes,2019,57.08702757543475,87.35942560823901,35.78552602564747
Sweden,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterobacter spp.,Bacteria,All infectious syndromes,2019,34.98952503797359,50.33111745483427,23.325707033325088
Eswatini,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterobacter spp.,Bacteria,All infectious syndromes,2019,154.92837353889988,224.66413580584606,106.66008385916247
Seychelles,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterobacter spp.,Bacteria,All infectious syndromes,2019,173.80856627478767,250.37873863948886,114.50298312194037
Syrian Arab Republic,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterobacter spp.,Bacteria,All infectious syndromes,2019,158.53824770712396,250.00509264044095,92.89011898692677
Chad,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterobacter spp.,Bacteria,All infectious syndromes,2019,505.84360559301075,702.2758609085222,354.4149255470143
Togo,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterobacter spp.,Bacteria,All infectious syndromes,2019,145.75808131615833,210.86189143164643,98.04604802252193
Thailand,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterobacter spp.,Bacteria,All infectious syndromes,2019,226.3018421424304,338.6388272367856,141.10733400563544
Tajikistan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterobacter spp.,Bacteria,All infectious syndromes,2019,188.11953626743355,295.4830595883809,113.88973285159686
Tokelau,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterobacter spp.,Bacteria,All infectious syndromes,2019,202.55348365635228,306.86903480292665,123.08139154232616
Turkmenistan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterobacter spp.,Bacteria,All infectious syndromes,2019,128.01009079373097,193.60863734012926,82.26795814511941
Timor-Leste,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterobacter spp.,Bacteria,All infectious syndromes,2019,227.03977295585176,322.99591156045193,154.83701780692002
Tonga,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterobacter spp.,Bacteria,All infectious syndromes,2019,121.51723473955865,179.47572909488716,77.2127867704698
Trinidad and Tobago,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterobacter spp.,Bacteria,All infectious syndromes,2019,105.71400331710434,169.94584796770687,60.63095023774314
Tunisia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterobacter spp.,Bacteria,All infectious syndromes,2019,121.25641757317089,199.16586607255923,65.63433701522023
Turkey,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterobacter spp.,Bacteria,All infectious syndromes,2019,55.743342390563775,86.03402956650885,34.49624046468648
Tuvalu,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterobacter spp.,Bacteria,All infectious syndromes,2019,200.56015469321798,317.5858741178468,124.05338525985806
Taiwan (Province of China),All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterobacter spp.,Bacteria,All infectious syndromes,2019,84.71207543485029,128.06770943318398,54.298263945097744
United Republic of Tanzania,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterobacter spp.,Bacteria,All infectious syndromes,2019,170.96039341794932,241.93666520996234,120.7043654107959
Uganda,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterobacter spp.,Bacteria,All infectious syndromes,2019,184.03906325217514,259.323168188166,130.42768024631204
Ukraine,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterobacter spp.,Bacteria,All infectious syndromes,2019,139.92197559830828,219.72619332941207,80.03833509842148
Uruguay,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterobacter spp.,Bacteria,All infectious syndromes,2019,95.35391707744071,134.3636182375874,64.49404138079508
United States of America,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterobacter spp.,Bacteria,All infectious syndromes,2019,79.65985498719074,117.01636742731795,51.35523304857375
Uzbekistan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterobacter spp.,Bacteria,All infectious syndromes,2019,112.65809635147102,168.11472549363944,76.35384166059774
Saint Vincent and the Grenadines,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterobacter spp.,Bacteria,All infectious syndromes,2019,209.38203883121838,312.40739069666375,130.14486895437517
Venezuela (Bolivarian Republic of),All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterobacter spp.,Bacteria,All infectious syndromes,2019,158.39553069919367,248.7089249917594,93.02751907392421
United States Virgin Islands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterobacter spp.,Bacteria,All infectious syndromes,2019,156.41177859284682,232.68904328701814,97.01060493374763
Viet Nam,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterobacter spp.,Bacteria,All infectious syndromes,2019,164.97531171232495,252.20316252910985,104.05443285423567
Vanuatu,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterobacter spp.,Bacteria,All infectious syndromes,2019,206.13855004353124,298.7153784161575,135.1482596990757
Samoa,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterobacter spp.,Bacteria,All infectious syndromes,2019,165.80937998825658,255.24754811835118,100.18487604049612
Yemen,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterobacter spp.,Bacteria,All infectious syndromes,2019,154.86483868720873,240.25450455936664,94.91991086973721
South Africa,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterobacter spp.,Bacteria,All infectious syndromes,2019,161.03814333820813,224.74238400178314,114.57564815861082
Zambia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterobacter spp.,Bacteria,All infectious syndromes,2019,149.78279301805864,218.17482507074217,102.69029575698355
Zimbabwe,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterobacter spp.,Bacteria,All infectious syndromes,2019,184.76147417611418,255.0548241556129,129.96888672512463
Egypt,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterobacter spp.,Bacteria,All infectious syndromes,2019,172.95842678722803,271.4625455838892,98.45243077983986
Sudan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterobacter spp.,Bacteria,All infectious syndromes,2019,128.55619807384966,198.38081639475712,80.53777926936596
China,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Enterobacter spp.,Bacteria,All infectious syndromes,2019,138.3763829039102,224.46113547861117,80.52326700374203
