Location,Age,Sex,Measure,Metric,Pathogen,Pathogen Type,Infectious syndrome,Year,Value,Upper,Lower
Fiji,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,45.910618010290484,73.49222047504256,26.039475877236516
France,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,27.384490949651486,38.94748641290286,18.341620498320975
Micronesia (Federated States of),All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,48.55601622958524,77.51332023380465,28.180838529662136
Gabon,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,35.25611064314393,54.23587314730056,20.86210484810512
United Kingdom,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,32.9540945486894,44.99735801363405,23.501468171871156
Georgia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,47.38649833760415,72.32724448549254,27.486209932418095
Ghana,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,45.64350292804094,69.25103710070101,28.415967205444566
Guinea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,55.42272825717447,86.1742714286531,32.5078902145276
Gambia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,46.80143911693116,70.72940895490179,29.178747524750055
Guinea-Bissau,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,52.513804926979624,81.79960145991838,31.570785861326538
Equatorial Guinea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,26.546903108420963,41.74526648598306,15.87081922394592
Greece,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,29.11709251371558,43.170993267867395,18.617028836255994
Grenada,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,46.94322417881411,66.26515692620451,31.26602653818069
Greenland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,41.751471047660594,60.78810575830119,26.83019890504501
Guatemala,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,38.48714268532302,59.90180363384303,23.092494124073454
Guam,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,28.6982409344785,42.06111360231675,18.764234548241816
Guyana,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Proteus spp.,Bacteria,All infectious syndromes,2019,52.97421656133527,82.98777536879228,31.78616901646201
