Location,Age,Sex,Measure,Metric,Pathogen,Pathogen Type,Infectious syndrome,Year,Value,Upper,Lower
Lesotho,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Citrobacter spp.,Bacteria,All infectious syndromes,2019,26.101786147766358,42.98028625119745,14.893474206180679
Lithuania,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Citrobacter spp.,Bacteria,All infectious syndromes,2019,17.49589289825628,29.283331412737585,9.950066368381531
Luxembourg,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Citrobacter spp.,Bacteria,All infectious syndromes,2019,7.67289102114042,13.028281567015656,4.295100613536458
Latvia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Citrobacter spp.,Bacteria,All infectious syndromes,2019,15.877138435987819,27.66899151892199,8.734808833874252
Morocco,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Citrobacter spp.,Bacteria,All infectious syndromes,2019,10.222677977074826,16.57661178489615,5.7298249538000645
Monaco,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Citrobacter spp.,Bacteria,All infectious syndromes,2019,12.518822327453565,22.615436255760738,6.453497501740394
Republic of Moldova,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Citrobacter spp.,Bacteria,All infectious syndromes,2019,24.76810050811424,39.854199489326646,14.320485892439422
Madagascar,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Citrobacter spp.,Bacteria,All infectious syndromes,2019,25.93703071828986,40.81813863669429,15.312225788276207
Maldives,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Citrobacter spp.,Bacteria,All infectious syndromes,2019,16.322406628905565,26.993093441735695,9.154795284904067
Mexico,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Citrobacter spp.,Bacteria,All infectious syndromes,2019,21.422211780868047,31.613362326465392,13.461973565201724
Marshall Islands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Citrobacter spp.,Bacteria,All infectious syndromes,2019,21.518240478775045,35.268654334131895,12.457910642854296
North Macedonia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Citrobacter spp.,Bacteria,All infectious syndromes,2019,37.393266745204635,80.1123978831413,14.1396354444143
