Location,Age,Sex,Measure,Metric,Pathogen,Pathogen Type,Infectious syndrome,Year,Value,Upper,Lower
Jordan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,18.209144661439563,35.935818733953546,9.61843121615181
Japan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,48.32197140701736,54.645036168342344,40.867490980762064
Kazakhstan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,30.436878164107082,43.4851784326951,21.696623392659287
Kenya,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,27.92814001421724,50.118020049829084,15.688691503047572
Kyrgyzstan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,23.42324636173925,42.89559292002546,12.957258530800335
Cambodia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,53.47330343904254,96.65743090436386,31.652679682871636
Kiribati,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,23.025560564915047,43.295689361410886,12.537384798938115
Saint Kitts and Nevis,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,25.770718153821623,37.865179256357905,17.378230027597425
Republic of Korea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,20.401770765352136,24.746863196149764,14.540441781020805
Kuwait,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,16.178441900855702,23.162939371657856,12.188316431601947
Lao People's Democratic Republic,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,28.36496262960476,54.10753059421661,14.3483299305049
Lebanon,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,14.8900043572013,22.581109011057826,10.494050430768272
Liberia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,33.89337806563678,67.45936150991756,17.356110896692098
Libya,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,12.402764557883268,18.62179918129237,8.376142196232987
Saint Lucia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,18.062570722960857,29.02328139645502,11.283030273194761
Sri Lanka,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,17.309587074352397,25.722742986455277,11.553285280612371
Lesotho,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,62.75848483346647,111.84682359533058,34.32991949810929
Lithuania,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,20.996013880759136,27.429677653943084,15.929298094643872
Luxembourg,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,17.443911072162177,21.969202757987073,13.781003939908755
Latvia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,22.189601624375598,29.178328871309684,16.960260240072888
Morocco,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,24.296335668842254,44.4084221641017,13.356818378346219
Monaco,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,42.57704913535476,53.54092757179203,32.9489419570926
Republic of Moldova,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,28.18668459560348,36.31976141337415,22.006876088605193
Madagascar,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,41.50826984791658,78.64882495000052,21.315982065611816
Maldives,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,10.696036642387709,20.705939315692255,5.989999249371003
Mexico,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,15.111169349519706,24.079888593596284,10.08962862664664
Marshall Islands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,17.69131016458671,29.368235631454578,10.403993547650607
North Macedonia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,12.46880735153851,21.15617818327411,7.2536772546729065
Mali,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,61.10825429567929,124.99768718563662,27.27104852405248
Malta,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,26.217542001265386,32.07497048109565,21.385968432646525
Myanmar,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,30.913974569926246,56.709429676557825,16.30320212709309
Montenegro,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,9.92958312010632,13.747844241797132,7.008811238667861
Mongolia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,23.265547849224514,40.53043650492675,12.657159450013767
Northern Mariana Islands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,7.095997514777885,12.538305357297116,3.710105510238714
Mozambique,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,44.186393555826754,84.29549920123377,21.409578235804805
Mauritania,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,33.643134844104324,65.48194335601974,16.935341883662492
Mauritius,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,17.986137983675277,26.86170265983898,12.049258074393517
Malawi,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,36.79725035956412,71.40902421839057,18.794313989009076
Malaysia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,31.373474040099758,41.07280376053537,22.3234067837838
Namibia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,43.07526372299725,72.64019388313764,25.185038511884738
Niger,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,46.0049164681239,90.4713849129258,22.33965838752864
Nigeria,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,52.065546847655675,105.87256965414423,24.150841702732283
Nicaragua,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,20.443006926753377,34.72199310044218,12.495232310244088
Niue,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,34.174283377344096,50.14732953322729,23.65538695859722
Netherlands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,25.951566383671555,31.82824928240979,21.35139572835782
Norway,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,23.07613928573205,28.34611787192313,18.99838323917217
Nepal,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,24.049440455686323,42.46767402156693,13.450168606236447
Nauru,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,46.69208244612824,80.73475894615736,27.24545252653112
New Zealand,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,15.063718745616578,20.231358924829394,11.337536862442294
Oman,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,12.789980541845836,19.608955966061757,9.106745828258813
Pakistan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,47.819939767715134,96.26903160049451,22.596360342493323
Panama,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Legionella spp.,Bacteria,All infectious syndromes,2019,15.752739668200755,25.813257338679254,9.92293118921954
