Location,Age,Sex,Measure,Metric,Pathogen,Pathogen Type,Infectious syndrome,Year,Value,Upper,Lower
Central African Republic,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Typhi,Bacteria,All infectious syndromes,2019,917.9639888658046,1368.2332460769182,570.4667871366335
Canada,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Typhi,Bacteria,All infectious syndromes,2019,0.5974160538240675,0.986024513186256,0.31894114697636916
Switzerland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Typhi,Bacteria,All infectious syndromes,2019,1.5235209329426873,2.815621202947251,0.4623341136689215
Chile,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Typhi,Bacteria,All infectious syndromes,2019,2.7854816817264254,4.542196687383772,1.567955830017635
Côte d'Ivoire,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Typhi,Bacteria,All infectious syndromes,2019,477.08586188931866,708.4548142842408,302.13090265069474
Cameroon,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Typhi,Bacteria,All infectious syndromes,2019,370.8703677851401,551.5588626374484,229.53355195063537
Democratic Republic of the Congo,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Typhi,Bacteria,All infectious syndromes,2019,349.89281084971356,504.5889152120322,226.08802182220916
Congo,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Typhi,Bacteria,All infectious syndromes,2019,181.19403735047968,259.7718468121035,118.7957928256829
Cook Islands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Typhi,Bacteria,All infectious syndromes,2019,19.621500081354117,47.643297972041246,7.199933251868079
Colombia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Typhi,Bacteria,All infectious syndromes,2019,7.973817452651048,13.028118789573508,4.5756773319030755
Comoros,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Typhi,Bacteria,All infectious syndromes,2019,199.3724891498769,310.86383612671784,115.78851093284237
Cabo Verde,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Typhi,Bacteria,All infectious syndromes,2019,109.85815251853093,192.34473076494217,52.94577230880532
Costa Rica,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Typhi,Bacteria,All infectious syndromes,2019,4.3610539813040345,7.685601302186859,2.1953605370063003
Cuba,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Typhi,Bacteria,All infectious syndromes,2019,1.6245224582286024,2.9222824728020096,0.8456911159284063
Cyprus,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Typhi,Bacteria,All infectious syndromes,2019,1.2688662959976533,2.9540607627498683,0.43373869142608834
Czechia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Typhi,Bacteria,All infectious syndromes,2019,2.129885637827372,4.341081514229004,0.6348355948417992
Germany,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Typhi,Bacteria,All infectious syndromes,2019,1.59753652611198,3.7733625606575236,0.5761558007183403
Djibouti,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Typhi,Bacteria,All infectious syndromes,2019,288.25829682672304,438.7436888342599,178.58651188936565
Dominica,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Typhi,Bacteria,All infectious syndromes,2019,18.043350880471994,29.872862481946434,10.397461296219063
Denmark,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Typhi,Bacteria,All infectious syndromes,2019,1.591059741434004,3.7331321484936075,0.5710139493401085
Dominican Republic,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Typhi,Bacteria,All infectious syndromes,2019,39.54650161559741,61.28421194749059,24.185392055518133
Algeria,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Typhi,Bacteria,All infectious syndromes,2019,27.652401080644402,45.81226344541178,15.518487214789387
Ecuador,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Typhi,Bacteria,All infectious syndromes,2019,17.70258481523389,27.521722652168044,10.679650730742436
Eritrea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Typhi,Bacteria,All infectious syndromes,2019,480.48155304089056,742.6814992867336,290.5070538618995
Spain,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Typhi,Bacteria,All infectious syndromes,2019,1.258114856856303,2.896915032467549,0.47688541033706777
Estonia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Typhi,Bacteria,All infectious syndromes,2019,2.058664594048903,4.956268292555684,0.6399097643534469
Ethiopia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Typhi,Bacteria,All infectious syndromes,2019,397.89093334966566,581.8667415376312,259.81453647794723
Finland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Typhi,Bacteria,All infectious syndromes,2019,1.1742716191147176,2.76902400358473,0.39984776254531146
Fiji,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Typhi,Bacteria,All infectious syndromes,2019,94.00209204930458,146.94200189129157,56.67780659508034
France,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Typhi,Bacteria,All infectious syndromes,2019,1.4713878710419404,3.3983785094763475,0.552231033864592
Micronesia (Federated States of),All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Typhi,Bacteria,All infectious syndromes,2019,116.95283044292766,184.11081062049897,70.25963225561908
Gabon,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Typhi,Bacteria,All infectious syndromes,2019,60.43041794267599,95.12826813258563,36.06780588001738
United Kingdom,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Typhi,Bacteria,All infectious syndromes,2019,1.646469992527043,3.8855187158872857,0.5549947587903218
Georgia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Typhi,Bacteria,All infectious syndromes,2019,11.188965374773618,17.883003098928636,6.306296028875653
Ghana,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Typhi,Bacteria,All infectious syndromes,2019,470.30738701309787,760.9209119935864,281.3239019447288
Guinea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Typhi,Bacteria,All infectious syndromes,2019,510.30329865830794,764.8567315604315,309.48724397482266
Gambia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Typhi,Bacteria,All infectious syndromes,2019,427.9890826715155,640.5687740200135,276.6720663524355
Guinea-Bissau,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Typhi,Bacteria,All infectious syndromes,2019,518.9917792724137,771.3675031443136,333.8386948896728
Equatorial Guinea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Typhi,Bacteria,All infectious syndromes,2019,77.85786145329457,123.03592154831523,45.70299816689759
Greece,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Typhi,Bacteria,All infectious syndromes,2019,1.7526720154637734,4.168120749028462,0.5766304262398733
Grenada,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Typhi,Bacteria,All infectious syndromes,2019,8.878461268208587,14.812286310853697,4.9271278809458465
Greenland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Typhi,Bacteria,All infectious syndromes,2019,8.759820194148997,15.038415189332897,4.323370906722643
Guatemala,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Typhi,Bacteria,All infectious syndromes,2019,47.32102547637876,73.33367566850025,29.040143416711445
Guam,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Typhi,Bacteria,All infectious syndromes,2019,27.980561344636044,60.12080929072032,12.503944567684904
Guyana,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Typhi,Bacteria,All infectious syndromes,2019,67.05785104290985,106.38179460325519,38.73371692364313
