Location,Age,Sex,Measure,Metric,Pathogen,Pathogen Type,Infectious syndrome,Year,Value,Upper,Lower
Switzerland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,6.98764396754959,10.192867507228755,4.306820345425564
Chile,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,20.93861078268917,31.434316431679825,12.906307670498842
Côte d'Ivoire,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,116.65374479763688,179.86241161417558,72.61104500104373
Cameroon,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,95.44747087323377,143.89393897934934,60.582707029032115
Democratic Republic of the Congo,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,90.78025592407609,137.46738442109353,57.3939017408825
Congo,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,73.81558609807699,111.72382607912297,46.482084917918264
Cook Islands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,35.9827275886298,56.12211957035828,21.16095323182284
Colombia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,24.50129168897814,38.867125256676815,14.258674362463484
Comoros,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,95.21287933854217,149.4208883906314,58.59638462932474
Cabo Verde,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,42.576960108521995,65.59527393865832,26.732104914394846
Costa Rica,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,21.17625412024703,34.32498803769746,11.971413112031579
Cuba,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,28.356703879363273,46.382654373643646,16.166937347078782
Cyprus,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,7.068916380506835,10.897076268177972,4.347695478545839
Czechia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,16.175930115879655,25.357205894188,9.233419690114037
Germany,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,11.64855704033845,17.31986793733791,7.242775594161506
Djibouti,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,95.73021489194133,149.50047348283752,58.98183138859593
Dominica,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,70.62522043864959,111.22184021782529,40.85548827106195
Denmark,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,9.864645709788329,14.79139154344216,5.980299276072586
Dominican Republic,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,65.90185008299547,97.44421824097411,40.14918868315216
Algeria,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,23.884010007049685,39.35414557207762,13.354717011685977
Ecuador,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,35.65137590182599,54.99571100967731,22.364830253593787
Eritrea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,79.89356660883548,128.01482765750464,46.32363042451339
Spain,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,9.295884809398482,13.570408122384473,5.8509917613328515
Estonia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,17.995506504683906,29.37076514187679,10.39229546434915
Ethiopia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,119.30923530184388,179.04916201723532,76.52871558241957
Finland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,9.470318502998799,14.163941802221084,5.761045749139504
Fiji,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,57.051247039564,92.96043229832387,31.420186724426145
France,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,9.193840889349216,13.525732116694188,5.691116865012534
